,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
111,MarsWxReport,Mars Weather,786939553,316991865431945216,/MarsWxReport/status/316991865431945216,2013-03-27 19:15:24,1364411724,"Sol 226 (Mar 26, 2013): Sunny, high 3.63C/38F, low -69.98C/-93F, pressure  at 8.9465 hPa, wind E at 7.2kmh/4.5mph, daylight 6am-5pm","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 226 (Mar 26, 2013): Sunny, high 3.63C/38F, low -69.98C/-93F, pressure  at 8.9465 hPa, wind E at 7.2kmh/4.5mph, daylight 6am-5pm</p>",[],[],False,[],,0,3,0,False,False,,[]
112,megafloods,Dr Mary Bourke,1094884614,316713126273900544,/megafloods/status/316713126273900544,2013-03-27 00:47:48,1364345268,"Warmer on Mars than Dublin MT “@MarsWxReport: Sunny, high 1.27C, low -70.76C, pressure at 8.9 hPa, wind E at 7.2kmh, daylight 6am-5pm”","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Warmer on Mars than Dublin MT “<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a>: Sunny, high 1.27C, low -70.76C, pressure at 8.9 hPa, wind E at 7.2kmh, daylight 6am-5pm”</p>",[],[],False,[],,0,0,0,False,False,,[]
113,MarsWxReport,Mars Weather,786939553,316701115313958912,/MarsWxReport/status/316701115313958912,2013-03-27 00:00:04,1364342404,"Sol 225 (Mar 25, 2013): Sunny, high 1.27C/34F, low -70.76C/-95F, pressure  at 8.9434 hPa, wind E at 7.2kmh/4.5mph, daylight 6am-5pm","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 225 (Mar 25, 2013): Sunny, high 1.27C/34F, low -70.76C/-95F, pressure  at 8.9434 hPa, wind E at 7.2kmh/4.5mph, daylight 6am-5pm</p>",[],[],False,[],,2,1,1,True,False,,[]
114,da5idcz,Daniel Kocian,227483251,316534070010064897,/da5idcz/status/316534070010064897,2013-03-26 12:56:17,1364302577,@MarsWxReport Bly me! Even the surface of Mars is more pleasant that London right now.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> Bly me! Even the surface of Mars is more pleasant that London right now.</p>",[],[],False,[],,0,0,0,False,True,316282109411074048,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
115,itshubris,materia cant melt steel beams,49204889,316339408150355968,/itshubris/status/316339408150355968,2013-03-26 00:02:46,1364256166,@MarsWxReport tia do we have a tracker for record high and lows? I wanna know if todays a good day for shorts!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> tia do we have a tracker for record high and lows? I wanna know if todays a good day for shorts!</p>",[],[],False,[],,0,0,0,False,True,315512042092126211,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
116,LucaLombroso,luca lombroso,69238668,316310025473753088,/LucaLombroso/status/316310025473753088,2013-03-25 22:06:01,1364249161,"Oggi,su Marte Tmin -70 senza che riesca a fare giorno di ghiaccio,da marziani “@MarsWxReport: Sol 224 (Mar 25): Sunny, high 3C, low -70C”","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""it"">Oggi,su Marte Tmin -70 senza che riesca a fare giorno di ghiaccio,da marziani “<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a>: Sol 224 (Mar 25): Sunny, high 3C, low -70C”</p>",[],[],False,[],,0,0,0,False,True,316282109411074048,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
117,neudman,will,419243176,316286103374143488,/neudman/status/316286103374143488,2013-03-25 20:30:58,1364243458,@MarsWxReport That's very little pressure. Earth's average pressure is 1013.25 hPa.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> That's very little pressure. Earth's average pressure is 1013.25 hPa.</p>",[],[],False,[],,0,0,0,False,True,316282109411074048,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
118,MarsWxReport,Mars Weather,786939553,316282109411074048,/MarsWxReport/status/316282109411074048,2013-03-25 20:15:05,1364242505,"Sol 224 (Mar 25, 2013): Sunny, high 3C/37F, low -70C/-94F, pressure  at 8.94 hPa, wind E at 7.2kmh/4.5mph, daylight 6am-5pm","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 224 (Mar 25, 2013): Sunny, high 3C/37F, low -70C/-94F, pressure  at 8.94 hPa, wind E at 7.2kmh/4.5mph, daylight 6am-5pm</p>",[],[],False,[],,0,2,3,True,False,,[]
119,sharonbrunton,sharon brunton,264593665,315880648474779648,/sharonbrunton/status/315880648474779648,2013-03-24 17:39:50,1364146790,"@KeriOnMars already following 
 @MarsWxReport  :-)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2541875672"" dir=""ltr"" href=""/KeriOnMars""><s>@</s><b>KeriOnMars</b></a> already following 
 <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a>  :-)</p>",[],[],False,[],,0,0,0,False,True,315855325733466113,"[{'screen_name': 'PlanetaryKeri', 'user_id': '296462011'}]"
120,MarsWxReport,Mars Weather,786939553,506607453669036032,/MarsWxReport/status/506607453669036032,2014-09-02 01:00:03,1409619603,"Sol 734 (Aug 30, 2014): Sunny, high -3C/26F, low -73C/-99F, pressure  at 7.76 hPa, daylight 05:18-17:20","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 734 (Aug 30, 2014): Sunny, high -3C/26F, low -73C/-99F, pressure  at 7.76 hPa, daylight 05:18-17:20</p>",[],[],False,[],,2,4,0,False,False,,[]
121,blobrana,Blobrana,14105953,505004005505134592,/blobrana/status/505004005505134592,2014-08-28 14:48:32,1409237312,@MarsWxReport @HeidiLEdwards1 @MarsCuriosity 'Tis Dust storm season,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""705942170"" dir=""ltr"" href=""/HeidiLEdwards1""><s>@</s><b>HeidiLEdwards1</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15473958"" dir=""ltr"" href=""/MarsCuriosity""><s>@</s><b>MarsCuriosity</b></a> 'Tis Dust storm season</p>",[],[],False,[],,0,0,0,False,True,504751002575065088,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
122,FightsWithMars,Ares Scar,620700577,504469889458118658,/FightsWithMars/status/504469889458118658,2014-08-27 03:26:08,1409109968,@FailedProtostar @MarsWxReport It's because it's really far away. Exactly where it should stay! #EarthFirst,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""69020969"" dir=""ltr"" href=""/FailedProtostar""><s>@</s><b>FailedProtostar</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> It's because it's really far away. Exactly where it should stay! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EarthFirst?src=hash""><s>#</s><b>EarthFirst</b></a></p>",[],['EarthFirst'],False,[],,0,0,0,False,True,504457415937785857,"[{'screen_name': 'FailedProtostar', 'user_id': '69020969'}]"
123,grantwmckinney,Grant McKinney,629697784,504458700518486016,/grantwmckinney/status/504458700518486016,2014-08-27 02:41:41,1409107301,@FailedProtostar @MarsWxReport Wow! Is it that time of year again? I remember people emailing this hoax to me in 2003.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""69020969"" dir=""ltr"" href=""/FailedProtostar""><s>@</s><b>FailedProtostar</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> Wow! Is it that time of year again? I remember people emailing this hoax to me in 2003.</p>",[],[],False,[],,0,0,1,True,True,504457415937785857,"[{'screen_name': 'FailedProtostar', 'user_id': '69020969'}]"
124,FailedProtostar,Andrew Symes,69020969,504457415937785857,/FailedProtostar/status/504457415937785857,2014-08-27 02:36:34,1409106994,"No, Mars WON'T look as big as the full Moon on Aug 27. Here's why, via @MarsWxReport http://fw.to/ccXy2le pic.twitter.com/kaPORBz4Q6","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">No, Mars WON'T look as big as the full Moon on Aug 27. Here's why, via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://fw.to/ccXy2le"" dir=""ltr"" href=""http://t.co/B2s08YHzbI"" rel=""nofollow noopener"" target=""_blank"" title=""http://fw.to/ccXy2le""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fw.to/ccXy2le</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/kaPORBz4Q6"">pic.twitter.com/kaPORBz4Q6</a></p>",['http://fw.to/ccXy2le'],[],True,['https://pbs.twimg.com/media/BwAs3DyIgAE-WdH.jpg'],,3,5,3,True,False,,[]
125,SeanSublette,Sean Sublette,130394484,504457074005520384,/SeanSublette/status/504457074005520384,2014-08-27 02:35:13,1409106913,In case it comes up. MT @MarsWxReport: Mars won’t look as large as the full moon Wednesday. pic.twitter.com/Al6DaBkNgI,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In case it comes up. MT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a>: Mars won’t look as large as the full moon Wednesday. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/Al6DaBkNgI"">pic.twitter.com/Al6DaBkNgI</a></p>",[],[],True,['https://pbs.twimg.com/media/BwAs3DyIgAE-WdH.jpg'],,0,0,0,False,False,,[]
126,ABC13Wx,ABC 13 Weather,133060101,504457073351229442,/ABC13Wx/status/504457073351229442,2014-08-27 02:35:13,1409106913,In case it comes up. MT @MarsWxReport: Mars won’t look as large as the full moon Wednesday. pic.twitter.com/FANUfsWk0Z,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In case it comes up. MT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a>: Mars won’t look as large as the full moon Wednesday. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/FANUfsWk0Z"">pic.twitter.com/FANUfsWk0Z</a></p>",[],[],True,['https://pbs.twimg.com/media/BwAs3DyIgAE-WdH.jpg'],,0,1,0,False,False,,[]
127,MarsWxReport,Mars Weather,786939553,504452483662364672,/MarsWxReport/status/504452483662364672,2014-08-27 02:16:59,1409105819,"Mars won’t look as large as the full moon tomorrow, here’s why and sights you can see http://fw.to/ccXy2le pic.twitter.com/rC4Da4u2oP","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Mars won’t look as large as the full moon tomorrow, here’s why and sights you can see <a class=""twitter-timeline-link"" data-expanded-url=""http://fw.to/ccXy2le"" dir=""ltr"" href=""http://t.co/8krcv4KM0s"" rel=""nofollow noopener"" target=""_blank"" title=""http://fw.to/ccXy2le""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fw.to/ccXy2le</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/rC4Da4u2oP"">pic.twitter.com/rC4Da4u2oP</a></p>",['http://fw.to/ccXy2le'],[],True,['https://pbs.twimg.com/media/BwAs3DyIgAE-WdH.jpg'],,1,10,0,False,False,,[]
128,invaderkate,Kate,549813778,504444197907087360,/invaderkate/status/504444197907087360,2014-08-27 01:44:03,1409103843,"@OnMarsFirst RT @MarsWxReport: Sol 729 (Aug 25, 2014): Sunny, high 3C/37F, low -75C/-103F, pressure  at 7.68 hPa, daylight 05:19-17:20","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2702332878"" dir=""ltr"" href=""/OnMarsFirst""><s>@</s><b>OnMarsFirst</b></a> RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a>: Sol 729 (Aug 25, 2014): Sunny, high 3C/37F, low -75C/-103F, pressure  at 7.68 hPa, daylight 05:19-17:20</p>",[],[],False,[],,0,0,0,False,True,504433126555136000,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
129,MarsWxReport,Mars Weather,786939553,504433126555136000,/MarsWxReport/status/504433126555136000,2014-08-27 01:00:03,1409101203,"Sol 729 (Aug 25, 2014): Sunny, high 3C/37F, low -75C/-103F, pressure  at 7.68 hPa, daylight 05:19-17:20","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 729 (Aug 25, 2014): Sunny, high 3C/37F, low -75C/-103F, pressure  at 7.68 hPa, daylight 05:19-17:20</p>",[],[],False,[],,1,6,1,True,False,,[]
130,MarsWxReport,Mars Weather,786939553,504070741751377920,/MarsWxReport/status/504070741751377920,2014-08-26 01:00:04,1409014804,"Sol 728 (Aug 24, 2014): Sunny, high 1C/33F, low -74C/-101F, pressure  at 7.66 hPa, daylight 05:19-17:20","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 728 (Aug 24, 2014): Sunny, high 1C/33F, low -74C/-101F, pressure  at 7.66 hPa, daylight 05:19-17:20</p>",[],[],False,[],,1,3,0,False,False,,[]
131,MarsWxReport,Mars Weather,786939553,502983575507988480,/MarsWxReport/status/502983575507988480,2014-08-23 01:00:04,1408755604,"Sol 726 (Aug 22, 2014): Sunny, high 1C/33F, low -75C/-103F, pressure  at 7.66 hPa, daylight 05:19-17:20","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 726 (Aug 22, 2014): Sunny, high 1C/33F, low -75C/-103F, pressure  at 7.66 hPa, daylight 05:19-17:20</p>",[],[],False,[],,2,5,0,False,False,,[]
132,ddfairchild,Dave Fairchild,431678803,502943080471732224,/ddfairchild/status/502943080471732224,2014-08-22 22:19:09,1408745949,"There is an acct on twitter that tweets a daily weather report for Mars. (@MarsWxReport)

Because, well, SCIENCE.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">There is an acct on twitter that tweets a daily weather report for Mars. (<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a>)

Because, well, SCIENCE.</p>",[],[],False,[],,1,0,0,False,False,,[]
133,MarsWxReport,Mars Weather,786939553,502621190893363204,/MarsWxReport/status/502621190893363204,2014-08-22 01:00:04,1408669204,"Sol 724 (Aug 19, 2014): Sunny, high 1C/33F, low -74C/-101F, pressure  at 7.63 hPa, daylight 05:20-17:20","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 724 (Aug 19, 2014): Sunny, high 1C/33F, low -74C/-101F, pressure  at 7.63 hPa, daylight 05:20-17:20</p>",[],[],False,[],,2,4,0,False,False,,[]
134,Humanpopsicle1,Jeff Moore,1947916776,502306891499065346,/Humanpopsicle1/status/502306891499065346,2014-08-21 04:11:10,1408594270,@elakdawalla @MarsWxReport @MarsCuriosity so hope for a cleaner!? Sort of a curiosity blow off with air?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14807898"" dir=""ltr"" href=""/elakdawalla""><s>@</s><b>elakdawalla</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15473958"" dir=""ltr"" href=""/MarsCuriosity""><s>@</s><b>MarsCuriosity</b></a> so hope for a cleaner!? Sort of a curiosity blow off with air?</p>",[],[],False,[],,0,0,0,False,True,502292598451486720,"[{'screen_name': 'elakdawalla', 'user_id': '14807898'}]"
135,GothamKnowledge,Gotham_Knowledge,933127350,502294437012439041,/GothamKnowledge/status/502294437012439041,2014-08-21 03:21:40,1408591300,@elakdawalla @MarsWxReport @MarsCuriosity that's very pretty in its own way,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14807898"" dir=""ltr"" href=""/elakdawalla""><s>@</s><b>elakdawalla</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15473958"" dir=""ltr"" href=""/MarsCuriosity""><s>@</s><b>MarsCuriosity</b></a> that's very pretty in its own way</p>",[],[],False,[],,1,0,0,False,True,502292598451486720,"[{'screen_name': 'elakdawalla', 'user_id': '14807898'}]"
136,FreelancePhilos,Kevin Nelson,1475398994,502293551099547648,/FreelancePhilos/status/502293551099547648,2014-08-21 03:18:09,1408591089,@MarsWxReport @ZeroGravityKyle @MarsCuriosity what's causing the rings?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2281250144"" dir=""ltr"" href=""/ZeroGravityKyle""><s>@</s><b>ZeroGravityKyle</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15473958"" dir=""ltr"" href=""/MarsCuriosity""><s>@</s><b>MarsCuriosity</b></a> what's causing the rings?</p>",[],[],False,[],,1,0,1,True,True,502292401054965760,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
137,elakdawalla,Emily Lakdawalla,14807898,502292598451486720,/elakdawalla/status/502292598451486720,2014-08-21 03:14:22,1408590862,MT @MarsWxReport: growing layer of fine dust on @MarsCuriosity evident.  SmCo magnet rings protect UV sensorspic.twitter.com/CVjGPizJEa,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a>: growing layer of fine dust on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15473958"" dir=""ltr"" href=""/MarsCuriosity""><s>@</s><b>MarsCuriosity</b></a> evident.  SmCo magnet rings protect UV sensors<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/CVjGPizJEa"">pic.twitter.com/CVjGPizJEa</a></p>",[],[],True,['https://pbs.twimg.com/media/BviARrgIcAEEuKs.jpg'],,10,16,2,True,False,,[]
138,BullsFanOnHere,BullsFan,464962906,693269281958686720,/BullsFanOnHere/status/693269281958686720,2016-01-30 03:07:31,1454123251,@erinbiba @MarsWxReport @MarsCuriosity I agree! Solar system's best #selfie,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19624836"" dir=""ltr"" href=""/erinbiba""><s>@</s><b>erinbiba</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15473958"" dir=""ltr"" href=""/MarsCuriosity""><s>@</s><b>MarsCuriosity</b></a> I agree! Solar system's best <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/selfie?src=hash""><s>#</s><b>selfie</b></a></p>",[],['selfie'],False,[],,1,0,0,False,True,693244421383462912,"[{'screen_name': 'erinbiba', 'user_id': '19624836'}]"
139,MarsWxReport,Mars Weather,786939553,693252338442633217,/MarsWxReport/status/693252338442633217,2016-01-30 02:00:12,1454119212,"Sol 1235 (Jan 27, 2016): Sunny, high -28C/-18F, low -88C/-126F, pressure  at 8.24 hPa, daylight 05:50-17:33","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1235 (Jan 27, 2016): Sunny, high -28C/-18F, low -88C/-126F, pressure  at 8.24 hPa, daylight 05:50-17:33</p>",[],[],False,[],,10,6,0,False,False,,[]
140,MarsWxReport,Mars Weather,786939553,693244133859786753,/MarsWxReport/status/693244133859786753,2016-01-30 01:27:36,1454117256,.@MarsCuriosity sends sandy greetings from Bagnold Dune Field on the northwestern flank of Mars' Mount Sharppic.twitter.com/dzUmnBX4ki,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15473958"" dir=""ltr"" href=""/MarsCuriosity""><s>@</s><b>MarsCuriosity</b></a> sends sandy greetings from Bagnold Dune Field on the northwestern flank of Mars' Mount Sharp<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/dzUmnBX4ki"">pic.twitter.com/dzUmnBX4ki</a></p>",[],[],True,['https://pbs.twimg.com/media/CZ7lq0BWEAA_tLq.jpg'],,20,13,0,False,False,,[]
141,MarsWxReport,Mars Weather,786939553,692527559167381505,/MarsWxReport/status/692527559167381505,2016-01-28 02:00:11,1453946411,"Sol 1233 (Jan 24, 2016): Sunny, high -27C/-16F, low -88C/-126F, pressure  at 8.26 hPa, daylight 05:50-17:33","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1233 (Jan 24, 2016): Sunny, high -27C/-16F, low -88C/-126F, pressure  at 8.26 hPa, daylight 05:50-17:33</p>",[],[],False,[],,7,6,0,False,False,,[]
142,MarsWxReport,Mars Weather,786939553,691802779942281216,/MarsWxReport/status/691802779942281216,2016-01-26 02:00:10,1453773610,"Sol 1232 (Jan 23, 2016): Sunny, high -28C/-18F, low -88C/-126F, pressure  at 8.27 hPa, daylight 05:50-17:33","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1232 (Jan 23, 2016): Sunny, high -28C/-18F, low -88C/-126F, pressure  at 8.27 hPa, daylight 05:50-17:33</p>",[],[],False,[],,8,7,0,False,False,,[]
143,MarsWxReport,Mars Weather,786939553,690715616685129729,/MarsWxReport/status/690715616685129729,2016-01-23 02:00:10,1453514410,"Sol 1229 (Jan 20, 2016): Sunny, high -26C/-14F, low -88C/-126F, pressure  at 8.32 hPa, daylight 05:51-17:33","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1229 (Jan 20, 2016): Sunny, high -26C/-14F, low -88C/-126F, pressure  at 8.32 hPa, daylight 05:51-17:33</p>",[],[],False,[],,3,7,0,False,False,,[]
144,MarsWxReport,Mars Weather,786939553,690353222469472256,/MarsWxReport/status/690353222469472256,2016-01-22 02:00:09,1453428009,"Sol 1228 (Jan 19, 2016): Sunny, high -28C/-18F, low -88C/-126F, pressure  at 8.32 hPa, daylight 05:51-17:34","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1228 (Jan 19, 2016): Sunny, high -28C/-18F, low -88C/-126F, pressure  at 8.32 hPa, daylight 05:51-17:34</p>",[],[],False,[],,8,10,0,False,False,,[]
145,MarsWxReport,Mars Weather,786939553,689990844510818304,/MarsWxReport/status/689990844510818304,2016-01-21 02:00:11,1453341611,"Sol 1227 (Jan 18, 2016): Sunny, high -26C/-14F, low -88C/-126F, pressure  at 8.33 hPa, daylight 05:51-17:34","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1227 (Jan 18, 2016): Sunny, high -26C/-14F, low -88C/-126F, pressure  at 8.33 hPa, daylight 05:51-17:34</p>",[],[],False,[],,6,8,0,False,False,,[]
146,MarsWxReport,Mars Weather,786939553,689628446150889472,/MarsWxReport/status/689628446150889472,2016-01-20 02:00:08,1453255208,"Sol 1226 (Jan 17, 2016): Sunny, high -24C/-11F, low -87C/-124F, pressure  at 8.35 hPa, daylight 05:51-17:34","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1226 (Jan 17, 2016): Sunny, high -24C/-11F, low -87C/-124F, pressure  at 8.35 hPa, daylight 05:51-17:34</p>",[],[],False,[],,14,11,0,False,False,,[]
